Index;UserId;JobTitle;DetailedOccupation;MinorGroup;MajorGroup
9196;99765;stocker unloader;53-7062;53-70;53
9197;99765;forklift operator;53-7051;53-70;53
9198;99765;forklift operator chipper operator;53-7051;53-70;53
9199;99799;outside sales representative new business development;41-4012;41-40;41
9200;99799;regional representative week western region;41-4012;41-40;41
9201;99799;sales representative new member accounts;41-3091;41-30;41
9202;99799;inside sales representative account manager;41-4012;41-40;41
9203;99799;sales representative new member accounts;41-3091;41-30;41
9204;99851;customer service representative;43-4051;43-40;43
9205;99851;sales representative;41-4012;41-40;41
9206;99857;operations coordinator;13-1199;13-10;13
9207;99857;ticketing intern;43-4181;43-40;43
9208;99867;administrative assistant;43-6014;43-60;43
9209;99867;sales;41-2031;41-20;41
9210;99867;cashier;41-2011;41-20;41
9211;99867;receptionist;43-4171;43-40;43
9212;99867;customer service new patient accounts department;43-4051;43-40;43
9213;99867;office manager;43-1011;43-10;43
9214;99867;sales;41-2031;41-20;41
9215;99867;supervisor diamond setting department;51-1011;51-10;51
9216;99867;salesperson;41-2031;41-20;41
9217;99876;floral customer service delivery driver;53-3033;53-30;53
9218;99876;end coordinator;43-6014;43-60;43
9219;99876;deli customer service;43-4051;43-40;43
9220;99876;cashier;41-2011;41-20;41
9221;99876;sales associate;41-2031;41-20;41
9222;99973;instrumentation mechanic assistant;49-9071;49-90;49
9223;99973;manufacuring;41-4012;41-40;41
9224;100005;production assistant;51-9198;51-90;51
9225;100005;pick pack;53-7064;53-70;53
9226;100005;laborer;47-2061;47-20;47
9227;100005;administrative assistant;43-6014;43-60;43
9228;100115;human resource coordinator;13-1071;13-10;13
9229;100115;employment coordinator;13-1071;13-10;13
9230;100115;case manager;21-1093;21-10;21
9231;100115;education training coordinator;13-1151;13-10;13
9232;100131;technician desktop services intern;15-1232;15-12;15
9233;100131;intern help desk support assistant;43-9061;43-90;43
9234;100131;driver helper;53-7199;53-70;53
9235;100161;web consultant;15-1254;15-12;15
9236;100161;sourcer;13-1071;13-10;13
9237;100161;loan officer national;13-2072;13-20;13
9238;100191;assistant vice president operations;11-1021;11-10;11
9239;100191;assistant vice president branch administration;43-6011;43-60;43
9240;100217;director chief executive;11-1011;11-10;11
9241;100217;director sales marketing sales manager;11-2022;11-20;11
9242;100217;financial services district manager sales agent;41-3031;41-30;41
9243;100226;nursing administration;11-9111;11-90;11
9244;100226;nursing administration;11-9111;11-90;11
9245;100226;executive assistant;43-6011;43-60;43
9246;100257;reception door;43-4171;43-40;43
9247;100257;waitress;35-3031;35-30;35
9248;100257;cashier;41-2011;41-20;41
9249;100372;cashier;41-2011;41-20;41
9250;100372;administrative assistant;43-6014;43-60;43
9251;100383;property development manager;11-9141;11-90;11
9252;100383;route sales driver;53-3031;53-30;53
9253;100490;accounts payable specialist lead;43-3031;43-30;43
9254;100490;operations administrative specialist;13-1199;13-10;13
9255;100490;credit collections representative;43-3011;43-30;43
9256;100490;office manager;43-1011;43-10;43
9257;100540;apprentice hvac local;49-9021;49-90;49
9258;100540;apprentice hvac local;49-9021;49-90;49
9259;100540;apprentice hvac local;49-9021;49-90;49
9260;100540;plumbing apprentice;47-2152;47-20;47
9261;100548;office associate office clerks general;43-9061;43-90;43
9262;100548;clerk data entry keyers;43-9021;43-90;43
9263;100548;revenue auditor;13-2081;13-20;13
9264;100548;security officer security guards;33-9032;33-90;33
9265;100548;beverage server;35-3031;35-30;35
9266;100594;pharmacy tech medical assistant;29-2052;29-20;29
9267;100594;sales associate cashier;41-2011;41-20;41
9268;100603;business development manager;11-2021;11-20;11
9269;100603;business development manager;11-2021;11-20;11
9270;100603;sales representative;41-4012;41-40;41
9271;100603;operations manager;11-1021;11-10;11
9272;100603;vp sales east coast division;11-2022;11-20;11
9273;100669;material handler;53-7062;53-70;53
9274;100669;manually hand;53-7062;53-70;53
9275;100669;material handler;53-7062;53-70;53
9276;100821;store manager;11-1021;11-10;11
9277;100821;sales associate;41-2031;41-20;41
9278;100972;inside sales;41-4012;41-40;41
9279;100972;inside sales;41-4012;41-40;41
9280;100972;inside sales;41-4012;41-40;41
9281;100972;office manager;43-1011;43-10;43
9282;100972;notes coordinator expeditor;43-5061;43-50;43
9283;101029;medical secretary;43-6013;43-60;43
9284;101029;medical secretary medical assistant;43-6013;43-60;43
9285;101029;private care assistant;31-1122;31-10;31
9286;101029;medical receptionist;43-4171;43-40;43
9287;101029;customer service representative;43-4051;43-40;43
9288;101029;medical assistant;31-9092;31-90;31
9289;101029;medical receptionist medical assistant;43-6013;43-60;43
9290;101060;armed security officer secure;33-9032;33-90;33
9291;101060;dhs transportation security admin;33-9093;33-90;33
9292;101060;unarmed security officer;33-9032;33-90;33
9293;101099;founder principal;11-9032;11-90;11
9294;101099;fee appraiser;13-2023;13-20;13
9295;101099;loan processor;43-4131;43-40;43
9296;101143;trainer new employees;13-1151;13-10;13
9297;101143;cashier general customer service;41-2011;41-20;41
9298;101143;daycare teacher onsite kids room;25-2011;25-20;25
9299;101143;server;35-3031;35-30;35
9300;101143;cashier;41-2011;41-20;41
9301;101143;customer service;43-4051;43-40;43
9302;101225;manager;11-1021;11-10;11
9303;101225;manage office daily duties customer service quoting writing policies endorsements payment processing data entry;43-9061;43-90;43
9304;101225;training supervisor;13-1151;13-10;13
9305;101297;lead operations engineer offshore methods;17-2171;17-20;17
9306;101297;pipeline engineer;17-2051;17-20;17
9307;101297;project engineer;17-2112;17-20;17
9308;101339;manager;11-1021;11-10;11
9309;101339;customer service supervisor;43-1011;43-10;43
9310;101406;clerk;43-9061;43-90;43
9311;101406;receptionist;43-4171;43-40;43
9312;101406;receptionist;43-4171;43-40;43
9313;101406;desk medical assistant;31-9092;31-90;31
9314;101420;inbound quality control inspector;51-9061;51-90;51
9315;101420;senior design engineer;17-2141;17-20;17
9316;101420;design engineer;17-2141;17-20;17
9317;101420;project engineer;17-2112;17-20;17
9318;101420;project engineer;17-2112;17-20;17
9319;101434;sales representative;41-4012;41-40;41
9320;101434;collector;43-3011;43-30;43
9321;101434;cashier;41-2011;41-20;41
9322;101434;reservations rep;43-4081;43-40;43
9323;101511;concession worker;35-3023;35-30;35
9324;101511;receptionist;43-4171;43-40;43
9325;101511;data entry clerk;43-9021;43-90;43
9326;101511;customer services clerk;43-4051;43-40;43
9327;101661;guest service representative;43-4051;43-40;43
9328;101661;family support specialist ii;21-1093;21-10;21
9329;101661;screener;33-9093;33-90;33
9330;101661;payment processor;43-3031;43-30;43
9331;101668;intervention specialist;21-1023;21-10;21
9332;101668;sales customer service;41-2031;41-20;41
9333;101690;office manager commercial construction sales division;41-4012;41-40;41
9334;101690;project manager;13-1082;13-10;13
9335;101760;nurse practitioner;29-1171;29-10;29
9336;101760;certified pediatric nurse practitioner;29-1171;29-10;29
9337;101760;certified pediatric nurse practitioner;29-1171;29-10;29
9338;101760;pediatric registered nurse;29-1141;29-10;29
9339;101760;oncology registered nurse;29-1141;29-10;29
9340;101760;surgical oncology registered nurse;29-1141;29-10;29
9341;101834;medical records auditor chart retriever;29-2072;29-20;29
9342;101834;area manager store manager;11-1021;11-10;11
9343;101890;head cashier;41-2011;41-20;41
9344;101890;cashier;41-2011;41-20;41
9345;101961;project manager;13-1082;13-10;13
9346;101961;customer service;43-4051;43-40;43
9347;101961;project management;13-1082;13-10;13
9348;101973;staff accountant;13-2011;13-20;13
9349;101973;senior staff accountant;13-2011;13-20;13
9350;101973;supervising senior auditor;13-2011;13-20;13
9351;101973;senior auditor;13-2011;13-20;13
9352;101973;summer intern accounting department;13-2011;13-20;13
9353;102054;sales team;41-2031;41-20;41
9354;102054;general manager;11-1021;11-10;11
9355;102058;strategy research;13-1161;13-10;13
9356;102058;analyst performance management;13-1111;13-10;13
9357;102088;consultant;13-1111;13-10;13
9358;102088;director;11-1011;11-10;11
9359;102088;jr. systems administrator;15-1244;15-12;15
9360;102201;pediatric dental assistant;31-9091;31-90;31
9361;102201;pediatric dental assistant;31-9091;31-90;31
9362;102201;barista;35-3023;35-30;35
9363;102260;customer service representative;43-4051;43-40;43
9364;102260;cashier;41-2011;41-20;41
9365;102315;customer service rep;43-4051;43-40;43
9366;102315;sales associate;41-2031;41-20;41
9367;102315;stocker;53-7065;53-70;53
9368;102315;receptionist;43-4171;43-40;43
9369;102331;director communications;11-2032;11-20;11
9370;102331;corporate sales representative;41-4012;41-40;41
9371;102331;center supervisor;43-1011;43-10;43
9372;102357;van driver;53-3032;53-30;53
9373;102357;lott manger;11-1021;11-10;11
9374;102407;vice president;11-1011;11-10;11
9375;102407;sales;41-2031;41-20;41
9376;102407;sales;41-2031;41-20;41
9377;102417;claims administration coordinator;43-1011;43-10;43
9378;102417;orthodontic processing supervisor;51-1011;51-10;51
9379;102533;teacher;25-2021;25-20;25
9380;102533;manager;11-1021;11-10;11
9381;102533;fl controller;11-3031;11-30;11
9382;102541;party coordinator;13-1121;13-10;13
9383;102541;order entry clerk;43-4151;43-40;43
9384;102549;lead teacher;25-2011;25-20;25
9385;102549;lead teacher;25-2011;25-20;25
9386;102549;administrative assistant;43-6014;43-60;43
9387;102549;receptionist;43-4171;43-40;43
9388;102571;assistant;43-6014;43-60;43
9389;102571;assistant;43-6014;43-60;43
9390;102649;secretary customer service representative;43-4051;43-40;43
9391;102649;cashier washer laborer;47-2061;47-20;47
9392;102649;sales associate;41-2031;41-20;41
9393;102670;senior managing consultant pharmaceutical r&d strategy change sector diversity leader;11-9121;11-90;11
9394;102670;clinical project manager clinical department;11-9111;11-90;11
9395;102701;associate;41-2031;41-20;41
9396;102701;lumber associate;41-2031;41-20;41
9397;102709;unit secretary;43-6013;43-60;43
9398;102709;research assistant secretary;43-6014;43-60;43
9399;102709;customer service;43-4051;43-40;43
9400;102709;fundraiser;13-1131;13-10;13
9401;102747;customer care rep center;43-4051;43-40;43
9402;102747;data entry operator ii;43-9021;43-90;43
9403;102747;data entry specialist center;43-9021;43-90;43
9404;102747;customer service center;43-4051;43-40;43
9405;102747;customer service center;43-4051;43-40;43
9406;102753;administrative assistant pastor;43-6014;43-60;43
9407;102753;sales associate;41-2031;41-20;41
9408;102753;administrative assistant;43-6014;43-60;43
9409;102798;desktop support technician;15-1232;15-12;15
9410;102798;web developer belisted1st;15-1254;15-12;15
9411;102798;web developer;15-1254;15-12;15
9412;102798;hardware technician;15-1232;15-12;15
9413;102815;web development intern;15-1254;15-12;15
9414;102815;marketing intern;13-1161;13-10;13
9415;102815;resident assistant;21-1093;21-10;21
9416;102853;general manager;11-1021;11-10;11
9417;102853;house bar manager;11-9051;11-90;11
9418;102853;trainer server bartender;35-3011;35-30;35
9419;102876;sales associate;41-2031;41-20;41
9420;102876;clerical assistant;43-6014;43-60;43
9421;102876;assistant supervisor;41-1011;41-10;41
9422;102876;sales associate;41-2031;41-20;41
9423;102907;consultant;13-1111;13-10;13
9424;102907;e procurement business manager;11-3061;11-30;11
9425;102907;chemical equipment procurement manager;11-3061;11-30;11
9426;102907;procurement system development;15-1211;15-12;15
9427;102907;procurement buyer manager;13-1022;13-10;13
9428;102970;customer service associate;43-4051;43-40;43
9429;102970;tobey moore supervisor;51-1011;51-10;51
9430;102970;line painter;47-2141;47-20;47
9431;102973;2nd shift unloader;53-7062;53-70;53
9432;102973;grocery clerk;53-7065;53-70;53
9433;102990;accounts payable supervisor;43-1011;43-10;43
9434;102990;title assistant receptionist;43-4171;43-40;43
9435;102990;accounts payable clerk ii;43-3031;43-30;43
9436;103020;director membership retention;11-9199;11-90;11
9437;103020;personal confidential assistant church administrator;43-6014;43-60;43
9438;103020;correctional case manager specialist transitional coordinator;21-1093;21-10;21
9439;103020;office assistant;43-6014;43-60;43
9440;103079;sales representative;41-4012;41-40;41
9441;103079;bar beverage manager;11-9051;11-90;11
9442;103079;marketing coordinator;13-1161;13-10;13
9443;103079;bartender;35-3011;35-30;35
9444;103079;administrative assistant;43-6014;43-60;43
9445;103147;laborer;47-2061;47-20;47
9446;103147;stock clerk;53-7065;53-70;53
9447;103165;customer account representative;43-4051;43-40;43
9448;103165;customer service specialist;43-4051;43-40;43
9449;103165;customer service specialist;43-4051;43-40;43
9450;103165;cashier;41-2011;41-20;41
9451;103209;community outreach specialist;21-1099;21-10;21
9452;103209;customer service representative;43-4051;43-40;43
9453;103291;senior sales representative;41-4012;41-40;41
9454;103291;professional sales representative;41-4012;41-40;41
9455;103291;company sales leader;41-1011;41-10;41
9456;103291;dealer customer support activities;43-1011;43-10;43
9457;103340;customer service rep cashier;43-4051;43-40;43
9458;103340;operations manager city county san francisco;11-1021;11-10;11
9459;103340;management assistant city county san sfmta;11-1011;11-10;11
9460;103340;consumer loan specialist;43-4131;43-40;43
9461;103347;communicator sales;41-3021;41-30;41
9462;103347;sales cashier tech;41-2011;41-20;41
9463;103347;manager;11-1021;11-10;11
9464;103347;banquets desk server housekeeping;35-3031;35-30;35
9465;103367;senior engineer welding;17-2131;17-20;17
9466;103367;engineer welding joined engineer trainee;17-2131;17-20;17
9467;103415;associate;41-2031;41-20;41
9468;103415;customer service associate;43-4051;43-40;43
9469;103426;associate;41-2031;41-20;41
9470;103426;associate;41-2031;41-20;41
9471;103454;cost basis operations specialist;13-1199;13-10;13
9472;103454;financial representative;41-3031;41-30;41
9473;103454;marketing intern;13-1161;13-10;13
9474;103459;assistant office manager;43-6014;43-60;43
9475;103459;senior sales associate;41-4012;41-40;41
9476;103500;supervisor;51-1011;51-10;51
9477;103500;cashier;41-2011;41-20;41
9478;103500;crew trainer;13-1151;13-10;13
9479;103524;logistical routing position months;13-1081;13-10;13
9480;103524;capital financial group assitant;11-3031;11-30;11
9481;103553;sales rep merchandiser time;41-4012;41-40;41
9482;103553;accounting clerk time;43-3031;43-30;43
9483;103553;return clerk inventory clerk stock monitor merchandiser;53-7065;53-70;53
9484;103561;territory sales manager;11-2022;11-20;11
9485;103561;outside sales rep;41-4012;41-40;41
9486;103561;general manager;11-1021;11-10;11
9487;103622;teller;43-3071;43-30;43
9488;103622;personal financial representative;41-3031;41-30;41
9489;103622;customer sales service representative;41-2031;41-20;41
9490;103622;lead teller;43-1011;43-10;43
9491;103651;customer service representative;43-4051;43-40;43
9492;103651;customer service loading unloading data entry;53-7065;53-70;53
9493;103661;mental health technician;29-2053;29-20;29
9494;103661;hospice certified nursing assistant;31-1131;31-10;31
9495;103661;crisis intervention counselor;21-1014;21-10;21
9496;103669;director electrical engineering;11-9041;11-90;11
9497;103669;director hardware engineering;11-9041;11-90;11
9498;103669;director dedicated team product development;11-2021;11-20;11
9499;103669;lead electrical engineer;17-2071;17-20;17
9500;103669;senior software engineer;15-1252;15-12;15
9501;103669;test engineer;17-2112;17-20;17
9502;103748;production operator;51-9199;51-90;51
9503;103748;customer service specialist;43-4051;43-40;43
9504;103781;senior project specialist;13-1082;13-10;13
9505;103781;executive administrative assistant medical staff coordinator;43-6011;43-60;43
9506;103781;unit hospital coordinator;29-1141;29-10;29
9507;103781;receptionist;43-4171;43-40;43
9508;103781;customer service rep;43-4051;43-40;43
9509;103829;independent merchandising customer service evaluation specialist;43-4051;43-40;43
9510;103829;retail appliance electronics store general sales manager;41-1011;41-10;41
9511;103829;licensed north carolina individual broker;41-3021;41-30;41
9512;103829;finance insurance manager;11-3031;11-30;11
9513;103829;dealership owner general manager;11-1021;11-10;11
9514;103898;office manager;43-1011;43-10;43
9515;103898;office agent manager duty;43-1011;43-10;43
9516;103898;sales representative image specialist;41-2031;41-20;41
9517;103898;guest service representative;43-4051;43-40;43
9518;103898;sales representative image specialist;41-2031;41-20;41
9519;103898;cashier salesperson florist;41-2011;41-20;41
9520;103898;cashier salesperson;41-2011;41-20;41
9521;103980;administrative assistant clerk;43-9061;43-90;43
9522;103980;teacher;25-2021;25-20;25
9523;104020;global product management sales;11-2021;11-20;11
9524;104020;sales;41-2031;41-20;41
9525;104020;sales representative;41-4012;41-40;41
9526;104042;administrative clinical medical assistant externship;43-6013;43-60;43
9527;104042;sales representative;41-4012;41-40;41
9528;104095;warehouse worker;53-7062;53-70;53
9529;104095;warehouse worker;53-7062;53-70;53
9530;104095;warehouse worker;53-7062;53-70;53
9531;104095;order picker fork lift;53-7051;53-70;53
9532;104123;waitress;35-3031;35-30;35
9533;104123;class president;11-1011;11-10;11
9534;104133;administrative assistant;43-6014;43-60;43
9535;104133;receptionist;43-4171;43-40;43
9536;104133;office administrative receptionist;43-6014;43-60;43
9537;104133;receptionist office assistant;43-9061;43-90;43
9538;104133;customer service representative;43-4051;43-40;43
9539;104168;patient coordinator clerical assistant;43-6013;43-60;43
9540;104168;clerical administrative assistant;43-6014;43-60;43
9541;104178;medical assistant orthopaedic technician;31-9092;31-90;31
9542;104178;orthopaedic technician certified nursing assistant;31-1131;31-10;31
9543;104178;customer service representative;43-4051;43-40;43
9544;104178;human resources coordinator;13-1071;13-10;13
9545;104178;accounts receivable assistant;43-3031;43-30;43
9546;104201;administrative assistant;43-6014;43-60;43
9547;104201;customer service representative cashier;43-4051;43-40;43
9548;104323;purchasing agent;13-1023;13-10;13
9549;104323;purchasing agent;13-1023;13-10;13
9550;104323;purchasing agent;13-1023;13-10;13
9551;104352;bay driver;53-3032;53-30;53
9552;104352;customer service center supervisor;43-1011;43-10;43
9553;104352;assistant store manager;41-1011;41-10;41
9554;104397;communications infrastructure specialist;15-1241;15-12;15
9555;104397;security officer;33-9032;33-90;33
9556;104441;manufacturing foreman;51-1011;51-10;51
9557;104441;vinyl floor installer;47-2042;47-20;47
9558;104451;cashier;41-2011;41-20;41
9559;104451;cashier team member;41-2011;41-20;41
9560;104451;cashier team member;41-2011;41-20;41
9561;104519;surgical technologist;29-2055;29-20;29
9562;104519;surgical technologist;29-2055;29-20;29
9563;104519;assistant blue team service manager;43-1011;43-10;43
9564;104530;research adjustment analyst ii;13-1161;13-10;13
9565;104530;research adjustment analyst ii;13-1161;13-10;13
9566;104530;assistant vice president malden administration support proof incentive plan reporting;43-6011;43-60;43
9567;104530;process specialist;43-4051;43-40;43
9568;104530;process specialist;43-4051;43-40;43
9569;104554;resident assistant;21-1093;21-10;21
9570;104554;student coordinator;21-1012;21-10;21
9571;104554;president asian awareness group;11-1011;11-10;11
9572;104554;administrative assistant;43-6014;43-60;43
9573;104554;field work assistant;21-1093;21-10;21
9574;104569;department teacher education;25-2021;25-20;25
9575;104569;project coordinator;13-1082;13-10;13
9576;104569;chairperson;11-9033;11-90;11
9577;104569;associate psychotherapist;41-2031;41-20;41
9578;104573;customer services help desk assistant;43-1011;43-10;43
9579;104573;case worker human services ii;21-1093;21-10;21
9580;104573;social worker;21-1021;21-10;21
9581;104576;executive administrator;43-6011;43-60;43
9582;104576;financial analyst;13-2051;13-20;13
9583;104576;office manager bookkeeper;43-1011;43-10;43
9584;104711;forklift driver;53-7051;53-70;53
9585;104711;forklift driver;53-7051;53-70;53
9586;104711;forklift driver;53-7051;53-70;53
9587;104729;office manager coordinator;43-1011;43-10;43
9588;104729;executive assistant superintendent human services;43-6011;43-60;43
9589;104729;recruiting assistant;43-4161;43-40;43
9590;104729;assistant coordinator recruitment retention;13-1071;13-10;13
9591;104747;ride operator cashier;41-2011;41-20;41
9592;104747;receptionist;43-4171;43-40;43
9593;104747;cashier hostess;41-2011;41-20;41
9594;104878;ck marketing sole independent marketing representative college guide;41-3011;41-30;41
9595;104878;director marketing;11-2021;11-20;11
9596;104878;office manager;43-1011;43-10;43
9597;104878;office manager;43-1011;43-10;43
9598;104880;waitress;35-3031;35-30;35
9599;104880;hostess waitress;35-3031;35-30;35
9600;104927;assistant office manager;43-6014;43-60;43
9601;104927;guest services supervisor;43-1011;43-10;43
9602;104927;office manager;43-1011;43-10;43
9603;104927;desk supervisor;43-1011;43-10;43
9604;104927;guest service representative;43-4051;43-40;43
9605;104927;premium insurance auditor;41-3021;41-30;41
9606;104983;child care subsidy case manager;21-1093;21-10;21
9607;104983;educator teacher;25-2021;25-20;25
9608;104998;supervisor;51-1011;51-10;51
9609;104998;manager transportation;11-3071;11-30;11
9610;105035;life health agent;41-3021;41-30;41
9611;105035;licensed loan officer;13-2072;13-20;13
9612;105035;server;35-3031;35-30;35
9613;105155;forklift operator;53-7051;53-70;53
9614;105155;forklift operator;53-7051;53-70;53
9615;105251;laborer welder;47-2061;47-20;47
9616;105251;maintenance;49-9071;49-90;49
9617;105251;roofer;47-2181;47-20;47
9618;105270;director human resources;11-3121;11-30;11
9619;105270;human resources coordinator;13-1071;13-10;13
9620;105307;check cashing mgr;43-3071;43-30;43
9621;105307;la child support enforcement administrative supervisor;43-1011;43-10;43
9622;105307;administrative specialist;43-6011;43-60;43
9623;105307;secretary;43-6014;43-60;43
9624;105307;clerk;43-9061;43-90;43
9625;105364;vp field operations southeast region;11-1021;11-10;11
9626;105364;branch manager orlando operations center;11-1021;11-10;11
9627;105364;asst branch manager;11-3031;11-30;11
9628;105364;operations manager;11-1021;11-10;11
9629;105387;customer service;43-4051;43-40;43
9630;105387;laborer;47-2061;47-20;47
9631;105387;skilled laborer construction;47-2061;47-20;47
9632;105387;customer service representative;43-4051;43-40;43
9633;105387;customer service representative technical support;43-4051;43-40;43
9634;105387;customer service electronics department representative;43-4051;43-40;43
9635;105401;machine operator;51-9111;51-90;51
9636;105401;cashier;41-2011;41-20;41
9637;105452;bookstore employee cashier;41-2011;41-20;41
9638;105452;administrative assistant receptionists;43-6014;43-60;43
9639;105452;customer service;43-4051;43-40;43
9640;105457;home sales associate;41-2031;41-20;41
9641;105457;sales;41-2031;41-20;41
9642;105457;store clerk;41-2011;41-20;41
9643;105459;p r office admin;43-6014;43-60;43
9644;105459;sap data entry word excel;43-9021;43-90;43
9645;105459;dr edgar dean dds;29-1021;29-10;29
9646;105541;administrative assistant vice president;43-6011;43-60;43
9647;105541;office manager;43-1011;43-10;43
9648;105565;associate project manager;13-1082;13-10;13
9649;105565;partner design commercial manager;11-2021;11-20;11
9650;105565;business development design consultant;15-1211;15-12;15
9651;105647;vice president north america operations director shared services;11-1021;11-10;11
9652;105647;engineering manager;11-9041;11-90;11
9653;105647;production engineer;17-2112;17-20;17
9654;105647;sales representative;41-4012;41-40;41
9655;105671;customer service representative;43-4051;43-40;43
9656;105671;sales associate;41-2031;41-20;41
9657;105671;enrollment specialist;13-1141;13-10;13
9658;105671;administration assistant;43-6014;43-60;43
9659;105711;business analyst;13-1111;13-10;13
9660;105711;business analyst;13-1111;13-10;13
9661;105711;business analyst;13-1111;13-10;13
9662;105711;business analyst;13-1111;13-10;13
9663;105711;business analyst;13-1111;13-10;13
9664;105711;consultant trainer;13-1151;13-10;13
9665;105711;developer;15-1252;15-12;15
9666;105711;consultant lead;13-1111;13-10;13
9667;105712;general manager;11-1021;11-10;11
9668;105712;general manager;11-1021;11-10;11
9669;105731;registered nurse transition planner case manager;29-1141;29-10;29
9670;105731;registered nurse case manager;29-1141;29-10;29
9671;105731;registered nurse behavioral health;29-1141;29-10;29
9672;105731;office manager;43-1011;43-10;43
9673;105800;commerical loan closer;43-4131;43-40;43
9674;105800;loan processing supervisor;13-2072;13-20;13
9675;105800;loan documentation specialist team lead;43-4131;43-40;43
9676;105800;loan operations specialist team lead;13-1199;13-10;13
9677;105800;commercial loan specialist iii;13-2072;13-20;13
9678;105825;sales associate;41-2031;41-20;41
9679;105825;sales associate;41-2031;41-20;41
9680;105874;clerk;43-9061;43-90;43
9681;105874;quality auditor;13-2011;13-20;13
9682;105874;cashier;41-2011;41-20;41
9683;105874;cashier;41-2011;41-20;41
9684;105941;caregiver;31-1122;31-10;31
9685;105941;sunrise senior living;31-1122;31-10;31
9686;105941;home instead senior care;31-1122;31-10;31
9687;105941;caregiver;31-1122;31-10;31
9688;105964;project manager;13-1082;13-10;13
9689;105964;global purchasing supplier manager;11-3061;11-30;11
9690;106030;casher pst;41-2011;41-20;41
9691;106030;medical supply forklift driver pst;53-7051;53-70;53
9692;106036;technician;29-2052;29-20;29
9693;106036;technician;29-2052;29-20;29
9694;106036;technician;29-2052;29-20;29
9695;106036;technician;29-2052;29-20;29
9696;106114;administrative assistant;43-6014;43-60;43
9697;106114;administrative assistant;43-6014;43-60;43
9698;106114;assistant manager desk;43-6014;43-60;43
9699;106116;nurses assistant;31-1131;31-10;31
9700;106116;customers services cashier;41-2011;41-20;41
9701;106116;sales associate customer services cashier;41-2031;41-20;41
9702;106116;crew member;35-3023;35-30;35
9703;106116;sales associate customer services;41-2031;41-20;41
9704;106116;sales associate customer services;41-2031;41-20;41
9705;106137;clerk office assistant;43-9061;43-90;43
9706;106137;classified sales representative;41-3011;41-30;41
9707;106208;aircraft hydraulic engineer aircraft painter;17-2011;17-20;17
9708;106208;supervisor;51-1011;51-10;51
9709;106227;general manager;11-1021;11-10;11
9710;106227;sr system analyst;15-1211;15-12;15
9711;106227;project manager;13-1082;13-10;13
9712;106227;system analyst;15-1211;15-12;15
9713;106241;assistant store manager;41-1011;41-10;41
9714;106241;circulation clerk;43-9061;43-90;43
9715;106244;general manager assistant sales person;41-1011;41-10;41
9716;106244;sales director hangzhou;11-2022;11-20;11
9717;106244;office worker;43-9061;43-90;43
9718;106246;systems analyst;15-1211;15-12;15
9719;106246;desktop support technician;15-1232;15-12;15
9720;106246;desktop support technicians;15-1232;15-12;15
9721;106246;database consultant;15-1242;15-12;15
9722;106267;senior product account manager;11-2021;11-20;11
9723;106267;principal;11-9032;11-90;11
9724;106267;account executive;41-4012;41-40;41
9725;106267;account manager project leader;13-1082;13-10;13
9726;106267;senior underwriting team leader;13-2053;13-20;13
9727;106267;underwriting team coordinator;43-1011;43-10;43
9728;106276;universal banker;43-4141;43-40;43
9729;106276;merchant teller;43-3071;43-30;43
9730;106360;manager operations;11-1021;11-10;11
9731;106360;manager distributions operations;11-3071;11-30;11
9732;106360;administrative assistant;43-6014;43-60;43
9733;106360;accountants payable clerk;43-3031;43-30;43
9734;106371;web site content developer;15-1254;15-12;15
9735;106371;ach claims analyst ii;13-1111;13-10;13
9736;106371;customer service representative online technical support;43-4051;43-40;43
9737;106404;analyst business support analytics;13-1111;13-10;13
9738;106404;xoc supervisor;41-1011;41-10;41
9739;106404;xoc technician;29-2052;29-20;29
9740;106404;customer service lead;43-1011;43-10;43
9741;106482;sales associate;41-2031;41-20;41
9742;106482;head film management;51-1011;51-10;51
9743;106484;customer service representative;43-4051;43-40;43
9744;106484;customer service representative;43-4051;43-40;43
9745;106520;district manager retail region seattle metropolitan market;11-2022;11-20;11
9746;106520;store manager director stanwood qfc;11-1021;11-10;11
9747;106520;district manager;11-1021;11-10;11
9748;106520;store manager qfc;11-1021;11-10;11
9749;106520;store manager;11-1021;11-10;11
9750;106520;store manager qfc;11-1021;11-10;11
9751;106520;store manager rover broadway everett silver lake;11-1021;11-10;11
9752;106520;general manager;11-1021;11-10;11
9753;106590;account manager business development manager;11-2021;11-20;11
9754;106590;account manager sales manager;11-2022;11-20;11
9755;106602;educator;25-2021;25-20;25
9756;106602;educator;25-2021;25-20;25
9757;106602;technician;29-2052;29-20;29
9758;106686;medical records clerk ii;29-2072;29-20;29
9759;106686;patient service representative;29-2099;29-20;29
9760;106691;administrative assistant;43-6014;43-60;43
9761;106691;administrative asst customer service rep;43-4051;43-40;43
9762;106691;residential counselor;21-1014;21-10;21
9763;106694;practice administrator compliance officer;11-9199;11-90;11
9764;106694;senior accountant financial analyst;13-2011;13-20;13
9765;106743;technical admin;15-1244;15-12;15
9766;106743;office shipping coordinator;43-1011;43-10;43
9767;106843;assistant financial center manager;11-3031;11-30;11
9768;106843;assistant manager general manager;11-3031;11-30;11
9769;106905;community service volunteer work;21-1093;21-10;21
9770;106905;director business development;11-2021;11-20;11
9771;106905;vp regional sales manager;11-2022;11-20;11
9772;106905;social events coordinator;21-1093;21-10;21
9773;106923;business analyst;13-1111;13-10;13
